id,string1,string2,distance,similarity,substring
Q9J70A,HPE OMNISTACK 8-14C 2P MEDIUM SW/PROMO,HPE OmniStack 8-14c 2P Medium SW/Promo,17,55,HPE O
VXSSD800GB10WPD25U,VXRAIL 14G CACHE SSD 800GB 10WPD 2.5 U,"800GB 2.5"" SAS Solid State Drive",32,16,"800GB "
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,8,SSD
Q9J80A,HPE OmniStack 16-22c 2P Large SW/Promo,OmniStack 16-22c 2P Large SW/Promo,4,89,OmniStack 16-22c 2P Large SW/Promo
867158-B21,APOLLO R2600 24SFF-PREM CHSS,HPE Apollo r2600 Gen10 24 SFF Premium Co,27,33,"2600 "
867158-B21,APOLLO R2600 24SFF-PREM CHSS,HPE Apollo r2600 Gen10 24 SFF Premium Configure-to-order Chassis,49,23,"2600 "
210-APXR,"VxRail E560F 10X2.5"" Flash",Base DELLEMC E560F R640,23,12," E560F "
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,8,SSD
88Y6386,Flex System FC5022 16Gb SAN Upg 2,*FOD* FLEX SYSTEM FC5022 16GB SAN SCALAB,21,48," FC5022 16G"
88Y6386,Flex System FC5022 16Gb SAN Upg 2,FLEX SYSTEM FC5022 16GB SAN,15,55," FC5022 16G"
88Y6386,Flex System FC5022 16Gb SAN Upg 2,LENOVO UPGRADE 2 - LICENCE ( FEATURE-ON-,36,10," F"
Q8D02A,HPE NS CS300/500/700 3.84TB Cache Fld,HPE Nimble CS300/500/700 3.84TB Cache Fl,6,85," CS300/500/700 3.84TB Cache Fl"
Q8D02A,HPE NS CS300/500/700 3.84TB Cache Fld,NS CS300/500/700 3.84T-STOCK,15,59,NS CS300/500/700 3.84T
Q8D02A,HPE NS CS300/500/700 3.84TB Cache Fld,NS CS300/500/700 3.84TB CACHE FLD UPGR,15,61,NS CS300/500/700 3.84TB C
Q8D02A,HPE NS CS300/500/700 3.84TB Cache Fld,NS CS300/500/700 3.84TB Cache Fld Upgr,9,76,NS CS300/500/700 3.84TB Cache Fld
TPM2.0MODULEAF,=>>VXRAIL-500 TPM 2.0 MODULE,VXRAIL-500 TPM 2.0 MODULE AF,6,79,VXRAIL-500 TPM 2.0 MODULE
TPM2.0MODULEAF,=>>VXRAIL-500 TPM 2.0 MODULE,VxRail-500 TPM 2.0 MODULE AF,10,64,-500 TPM 2.0 MODULE
INSTALCTRYITA6,=>>VXRAIL ITALY SHIPMOD,=>>>ITALY,15,35,ITALY
INSTALCTRYITA6,=>>VXRAIL ITALY SHIPMOD,INSTALL ITALY,15,35,L ITALY
INSTALCTRYITA6,=>>VXRAIL ITALY SHIPMOD,ITALY,18,22,ITALY
PS-PDP-P30VXRAI,30DAYPOSTDEPLOYASSIST VXRAIL,=>> 30DAYPOSTDEPLOYASSIST VXRA,6,80,30DAYPOSTDEPLOYASSIST VXRA
TPM1.2MODULEH,=>>VXRAIL-500 TPM 1.2,VXRAIL-500 TPM 1.2 MODULE H,12,56,VXRAIL-500 TPM 1.2
TPM1.2MODULEH,=>>VXRAIL-500 TPM 1.2,VxRail-500 TPM 1.2 MODULE H,16,41,-500 TPM 1.2
SYS6401U1N10DNAF,Dell VxRail-500 1U1N 10x2.5 NVMe Ca,VXRAIL-500 1U1N 10X2.5 NVME CAPABLE AF,20,47,-500 1U1N 10
SYS6401U1N10DNAF,Dell VxRail-500 1U1N 10x2.5 NVMe Ca,VXRAIL-500 Drive Array,27,23,"-500 "
2S8HPFANE560165GR,Dell VxRail-500 2S 8 HIGH PERF FAN,VxRail-500 2S 8 HIGH PERF FAN 165W/GRT,14,63,VxRail-500 2S 8 HIGH PERF FAN
2S8HPFANE560165GR,Dell VxRail-500 2S 8 HIGH PERF FAN,VXRAIL-500 Drive Array,26,24,"-500 "
2SE560HSKDM165OL,Dell VxRail-500 2S E560 165WL HTK D,VXRAIL-500 2S E560 165WL HTK D,9,74,-500 2S E560 165WL HTK D
2SE560HSKDM165OL,Dell VxRail-500 2S E560 165WL HTK D,VXRAIL-500 2S E560 165WL HTK DIMM BLNK,17,55,-500 2S E560 165WL HTK D
2SE560HSKDM165OL,Dell VxRail-500 2S E560 165WL HTK D,VxRail-500 2S E560 165WL HTK DIMM BLNK,13,66,VxRail-500 2S E560 165WL HTK D
2SE560HSKDM165OL,Dell VxRail-500 2S E560 165WL HTK D,VXRAIL 500 Flash Drive Array,27,23,"500 "
SSD800GB10WPD25F,Dell VxRail-500 CACHESSD 800GB10WPD,"800GB 2.5"" SAS Solid State Drive",33,6,800GB
SSD800GB10WPD25F,Dell VxRail-500 CACHESSD 800GB10WPD,VXRAIL-500 CACHESSD 800GB10WPD,9,74,-500 CACHESSD 800GB10WPD
SSD800GB10WPD25F,Dell VxRail-500 CACHESSD 800GB10WPD,VXRAIL-500 CACHESSD 800GB10WPD 2.5INCH F,19,53,-500 CACHESSD 800GB10WPD
SSD800GB10WPD25F,Dell VxRail-500 CACHESSD 800GB10WPD,VxRail-500 CACHESSD 800GB10WPD 2.5INCH F,15,63,VxRail-500 CACHESSD 800GB10WPD
CAPSATASSD192TBVX5,Dell VxRail-500 CAPACITY SATA SSD 1,1.92TB SATA SSD Int,26,26," SATA SSD "
CAPSATASSD192TBVX5,Dell VxRail-500 CAPACITY SATA SSD 1,EMC. VXRAIL-500 CAPACITY SATA SSD 1.92TB1WPD,17,61,-500 CAPACITY SATA SSD 1
CAPSATASSD192TBVX5,Dell VxRail-500 CAPACITY SATA SSD 1,VXRAIL-500 CAPACITY SATA SSD 1.92TB1WPD,18,54,-500 CAPACITY SATA SSD 1
CAPSATASSD192TBVX5,Dell VxRail-500 CAPACITY SATA SSD 1,VxRail-500 CAPACITY SATA SSD 1.92TB1WPD,14,64,VxRail-500 CAPACITY SATA SSD 1
PS1100WPSF,Dell VxRail-500 DUAL HOTPLG 1100W P,=>> VXRAIL-500 DUAL HOTPLG 110,12,66,-500 DUAL HOTPLG 110
PS1100WPSF,Dell VxRail-500 DUAL HOTPLG 1100W P,VXRAIL-500 DUAL HOTPLG 1100W PS F,12,66,-500 DUAL HOTPLG 1100W P
PS1100WPSF,Dell VxRail-500 DUAL HOTPLG 1100W P,VxRail-500 DUAL HOTPLG 1100W PS F,8,77,VxRail-500 DUAL HOTPLG 1100W P
NDCX550QP10GBRJAF,Dell VxRail-500 NDC INTELX550 QP 10,EMC. VXRAIL-500 NDC INTELX550 QP 10GB RJ45 AF,18,60,-500 NDC INTELX550 QP 10
NDCX550QP10GBRJAF,Dell VxRail-500 NDC INTELX550 QP 10,VxRail-500 NDC INTELX550 QP 10Gb RJ45 AF,15,63,VxRail-500 NDC INTELX550 QP 10
RISER640CNFG2DUAL,Dell VxRail-500 RISER R640 CONFIG2,VXRAIL-500 R640 Drive Array,25,26,-500 R
RISER640CNFG2DUAL,Dell VxRail-500 RISER R640 CONFIG2,VXRAIL-500 RISER R640 CONFIG2,9,74,-500 RISER R640 CONFIG2
RISER640CNFG2DUAL,Dell VxRail-500 RISER R640 CONFIG2,VXRAIL-500 RISER R640 CONFIG2 LP,12,65,-500 RISER R640 CONFIG2
RISER640CNFG2DUAL,Dell VxRail-500 RISER R640 CONFIG2,VxRail-500 RISER R640 CONFIG2 LP,8,76,VxRail-500 RISER R640 CONFIG2
TPM1.2MODULEAF,Dell VxRail-500 TPM 1.2 MODULE AF,=>> VXRAIL-500 TPM 1.2 MODULE,11,67,-500 TPM 1.2 MODULE
TPM1.2MODULEAF,Dell VxRail-500 TPM 1.2 MODULE AF,VXRAIL-500 TPM 1.2 MODULE AF,9,73,-500 TPM 1.2 MODULE AF
TPM1.2MODULEAF,Dell VxRail-500 TPM 1.2 MODULE AF,VxRail-500 TPM 1.2 MODULE AF,5,85,VxRail-500 TPM 1.2 MODULE AF
INSTLCTRYBELFR640F,Dell VxRail-500 BELGIUM SHIPMOD F,VxRail-500 BELGIUM SHIPMOD F,5,85,VxRail-500 BELGIUM SHIPMOD F
Q9J67A,HPE OMNISTACK 8-14C 1P SMALL SW/PROMO,=>>>HPE OMNISTACK 8_14C 1P SMALL SW,11,70,HPE OMNISTACK 8
B89115,ORACLE DATABASE EXADATA CLOUD AT CUSTOME,Database Exadata Cloud Machine X7 Quarter Rack - 48 months,53,9," E"
YME00DD100155844,VCE. OPT DS60 SHELF 60X3TB SAS HDD G3,180TB 60@3TB DS60 SAS Drive Enclosure,30,19," DS60 S"
NX-1165-G6-4108-CM,NX-1165-G6-4108,NX-1165-G6  1 NDE  4108  CM,13,52,NX-1165-G6
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:99102910) VRTX Rack Chassis 18*600GB 3YRPRO4HR,34,39,) VRTX Rack Chassis
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 1.4TB 5YRPRO4HR,39,20,") VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 5YRPRO4HR,33,23,") VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:99640691) VRTX 10Gb H710P 12*900GB 3YRPRO4HR,44,19,") VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:100217158) VRTX,29,17,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:100328136) VRTX,28,20,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:100360931) VRTX Chassis,20,43," Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:100425878.10) VRTX,29,17,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,(GIIQuote:100428456/5) VRTX,30,14,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:B&H-Poste:2000160962 dell pe vrtx chass,31,23,hass
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:B&H-Poste:2000161869 DELL PE VRTX CHASS,33,18," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:CR21:DELL PWRDG VRTX I350 5Y,27,23," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:CRHN:DELL POWEREDGE VRTX CHASSIS RACK,30,21," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,":DIRISI:DELL VRTX 25*1,2To BROADCOM 5719",36,10," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:MINDEF:DELL PWRDG VRTX I350 5Y,28,20," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:POSTE:DELL PE VRTX Chassis Rack 11x300G,31,23," Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,:UNIHA:DELL PE VRTX ChÃ¢ssis Rack 6x600GB,32,22," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,":UNIHA:DELL PE VRTX ChÃ¢ssis Rack 10x1,2T",32,22," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?17911342.9,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?17955501,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?17963434,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?18404389.2,32,9,389
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?18416509,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?18421834,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?18588135,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?22793384.3,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?22831976.2,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?22982117,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?23038285,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?23045949.2,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?23054288,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/210-ABCT?23186489.2,32,9,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/BUNDEL POWEREDGE VRTX RACK,30,14," VRTX R"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/Dell 210-ABCT?18183625,33,6,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,BTO/Dell 210-ABCT?18243222.2,33,6,10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/Dell PowerEdge VRTX,29,17," VRTX"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis,22,37," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis para rack,29,26," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/Dell PowerEdge VRTX rack,25,29," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/Dell PowerEdge VRTX Rack Chassis,16,54," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/PowerEdge VRTX chasis para rack,29,17," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,cs/PowerEdge VRTX chasis para rack,30,14," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/PowerEdge VRTX Rack,24,31," VRTX Rack"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis,16,54," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,cs/Poweredge VRTX rack chassis,19,46," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis[Dell Powe,26,35," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,CS/PowerEdge VRTX Rack for blades,25,29," VRTX Rack "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,36,10," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL POWEREDGE VRTX CHASSIS RA CK,30,14," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL POWEREDGE VRTX RACK,27,23," VRTX R"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL PowerEdge VRTX Rack,25,29," VRTX Rack"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL PowerEdge VRTX Rack Gehaeuse,23,34," VRTX Rack "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,36,10," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,HC (Gii: 102421482) VRTX,22,37,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,HC (Gii: 102481160) VRTX Rack Chassis,9,76,) VRTX Rack Chassis
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,HC GII 102855840 VRTX,26,26," VRTX"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,HC(EQ:101390414/2)VRTX,25,29,VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,HC(GII:101250146/2)VRTX,25,29,VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,JS (Gii: 102174427.1) VRTX Rack + M630,19,50,") VRTX Rack "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,JS (Gii: 102174430.1) VRTX Rack + M630,18,53,") VRTX Rack "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,LM (GIIQuote:101475038.2) VRTX,30,14,) VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,MS(Gii:100987176) VRTX,21,40,(Gii:10
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK,29,17," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,54,11," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,9," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,10," VRTX "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,POWEREDGE VRTX RACK,27,23," VRTX R"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX Rack,25,29," VRTX Rack"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge Vrtx Rack,28,20," Rack"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX Rack-Gehäuse,24,31," VRTX Rack"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,POWEREDGE VRTX RACK CHASSIS,26,26," VRTX R"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis,17,51," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],39,20," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,"PowerEdge VRTX Rack Chassis, PM#3652724",29,26," VRTX Rack Chassis"
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PowerEdge VRTX Rack Gehäuse,23,34," VRTX Rack "
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,PS (Gii 103077371) VRTX Rack Chassis,11,69,) VRTX Rack Chassis
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,SL (Gii 103233836) VRTX Rack Chassis,10,72,) VRTX Rack Chassis
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,SL (Gii: 102981801) VRTX Rack Chasis,11,69,) VRTX Rack Chas
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,SL (Gii: 102981850) VRTX Rack Chasis,12,67,) VRTX Rack Chas
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,Tarnybiniu stociu moduline talpykla,34,3,i
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,VRTX(giiquote:100380273/12),33,6,VRTX
210-ABCT,CH(Gii:104138914) VRTX Rack Chassis,ZR (Gii 103181821) VRTX Rack Chassis,9,75,) VRTX Rack Chassis
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:99102910) VRTX Rack Chassis 18*600GB 3YRPRO4HR,35,38,) VRTX Rack Chassis
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 1.4TB 5YRPRO4HR,39,20,") VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 5YRPRO4HR,33,23,") VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:99640691) VRTX 10Gb H710P 12*900GB 3YRPRO4HR,44,19,") VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:100217158) VRTX,28,20,) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:100328136) VRTX,28,20,6) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:100360931) VRTX Chassis,20,43," Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:100425878.10) VRTX,31,11,) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,(GIIQuote:100428456/5) VRTX,30,14,) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:B&H-Poste:2000160962 dell pe vrtx chass,30,25,hass
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:B&H-Poste:2000161869 DELL PE VRTX CHASS,35,13," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:CR21:DELL PWRDG VRTX I350 5Y,27,23," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:CRHN:DELL POWEREDGE VRTX CHASSIS RACK,32,16," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,":DIRISI:DELL VRTX 25*1,2To BROADCOM 5719",36,10," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:MINDEF:DELL PWRDG VRTX I350 5Y,28,20," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:POSTE:DELL PE VRTX Chassis Rack 11x300G,31,23," Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,:UNIHA:DELL PE VRTX ChÃ¢ssis Rack 6x600GB,32,22," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,":UNIHA:DELL PE VRTX ChÃ¢ssis Rack 10x1,2T",32,22," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?17911342.9,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?17955501,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?17963434,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?18404389.2,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?18416509,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?18421834,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?18588135,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?22793384.3,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?22831976.2,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?22982117,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?23038285,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?23045949.2,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?23054288,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/210-ABCT?23186489.2,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/BUNDEL POWEREDGE VRTX RACK,30,14," VRTX R"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/Dell 210-ABCT?18183625,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,BTO/Dell 210-ABCT?18243222.2,32,9,10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/Dell PowerEdge VRTX,29,17," VRTX"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis,22,37," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis para rack,29,26," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/Dell PowerEdge VRTX rack,25,29," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/Dell PowerEdge VRTX Rack Chassis,16,54," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/PowerEdge VRTX chasis para rack,29,17," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,cs/PowerEdge VRTX chasis para rack,30,14," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/PowerEdge VRTX Rack,24,31," VRTX Rack"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis,16,54," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,cs/Poweredge VRTX rack chassis,19,46," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis[Dell Powe,26,35," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,CS/PowerEdge VRTX Rack for blades,25,29," VRTX Rack "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,36,10," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL POWEREDGE VRTX CHASSIS RA CK,30,14," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL POWEREDGE VRTX RACK,27,23," VRTX R"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL PowerEdge VRTX Rack,25,29," VRTX Rack"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL PowerEdge VRTX Rack Gehaeuse,23,34," VRTX Rack "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,36,10," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,HC (Gii: 102421482) VRTX,23,34,) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,HC (Gii: 102481160) VRTX Rack Chassis,11,70,) VRTX Rack Chassis
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,HC GII 102855840 VRTX,27,23," VRTX"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,HC(EQ:101390414/2)VRTX,27,23,VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,HC(GII:101250146/2)VRTX,26,26,VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,JS (Gii: 102174427.1) VRTX Rack + M630,16,58,") VRTX Rack "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,JS (Gii: 102174430.1) VRTX Rack + M630,18,53,") VRTX Rack "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,LM (GIIQuote:101475038.2) VRTX,30,14,) VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,MS(Gii:100987176) VRTX,19,46,S(Gii:10
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK,29,17," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,54,11," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,9," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,10," VRTX "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,POWEREDGE VRTX RACK,27,23," VRTX R"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX Rack,25,29," VRTX Rack"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge Vrtx Rack,28,20," Rack"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX Rack-Gehäuse,24,31," VRTX Rack"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,POWEREDGE VRTX RACK CHASSIS,26,26," VRTX R"
